Date,UNP,CSX,NSC,NEE,SO,DUK,AEP,ED,EXC,XEL,CNP,ENB,KMI,ET,OKE,TRGP,PAA,JPM,BAC,C,WFC,GS,MS,PNC,BLK,BX,V,MA,LMT,RTX,NOC,GD,LHX,HII,BWXT
11/27/24,$245.23 ,$36.58 ,$275.38 ,$78.52 ,$89.74 ,$117.42 ,$99.89 ,$101.58 ,$39.51 ,$72.92 ,$32.66 ,$42.90 ,$28.07 ,$19.42 ,$112.59 ,$201.39 ,$18.67 ,$249.79 ,$47.77 ,$70.16 ,$77.21 ,$605.43 ,$131.21 ,$215.00 ,"$1,019.45 ",$189.02 ,$314.70 ,$532.38 ,$525.75 ,$120.34 ,$489.08 ,$282.31 ,$245.33 ,$199.37 ,$130.45 
11/29/24,$244.66 ,$36.55 ,$275.85 ,$78.67 ,$89.13 ,$117.05 ,$99.86 ,$100.59 ,$39.56 ,$72.56 ,$32.62 ,$43.38 ,$28.27 ,$19.86 ,$113.60 ,$204.30 ,$18.31 ,$249.72 ,$47.51 ,$70.87 ,$76.17 ,$608.57 ,$131.61 ,$214.72 ,"$1,022.80 ",$191.09 ,$315.08 ,$532.94 ,$529.41 ,$121.83 ,$489.65 ,$284.01 ,$246.25 ,$197.92 ,$130.85 
12/2/24,$240.78 ,$36.34 ,$272.75 ,$77.07 ,$87.77 ,$115.18 ,$98.22 ,$98.50 ,$38.37 ,$71.20 ,$31.99 ,$43.36 ,$27.44 ,$19.42 ,$110.44 ,$194.54 ,$18.57 ,$246.25 ,$47.04 ,$71.39 ,$75.28 ,$601.71 ,$131.03 ,$211.36 ,"$1,020.11 ",$187.05 ,$316.65 ,$531.36 ,$520.34 ,$118.68 ,$484.75 ,$276.44 ,$242.82 ,$194.84 ,$129.13 
12/3/24,$236.99 ,$36.00 ,$270.12 ,$76.29 ,$86.26 ,$113.64 ,$97.02 ,$97.53 ,$38.14 ,$71.00 ,$32.13 ,$43.49 ,$27.42 ,$19.26 ,$110.51 ,$197.13 ,$18.16 ,$244.82 ,$46.82 ,$71.42 ,$74.14 ,$602.08 ,$130.44 ,$209.01 ,"$1,039.00 ",$186.17 ,$313.01 ,$526.18 ,$517.00 ,$118.10 ,$485.21 ,$277.42 ,$239.86 ,$191.87 ,$129.20 
12/4/24,$235.00 ,$35.30 ,$267.63 ,$75.74 ,$85.85 ,$113.28 ,$96.25 ,$96.62 ,$37.85 ,$70.72 ,$32.30 ,$43.64 ,$27.39 ,$18.98 ,$108.74 ,$195.45 ,$18.44 ,$243.40 ,$46.37 ,$71.50 ,$73.06 ,$598.71 ,$129.99 ,$207.92 ,"$1,035.00 ",$185.50 ,$309.90 ,$521.14 ,$517.50 ,$119.23 ,$486.62 ,$277.66 ,$240.48 ,$192.90 ,$130.50 
12/5/24,$234.63 ,$34.62 ,$264.00 ,$76.20 ,$86.19 ,$114.01 ,$97.45 ,$96.50 ,$37.98 ,$70.86 ,$31.99 ,$43.92 ,$27.97 ,$19.07 ,$110.12 ,$198.33 ,$18.18 ,$245.48 ,$47.00 ,$72.23 ,$73.66 ,$596.80 ,$130.32 ,$208.83 ,"$1,044.78 ",$187.20 ,$309.08 ,$524.77 ,$517.48 ,$118.52 ,$479.57 ,$275.15 ,$238.14 ,$188.88 ,$127.97 
12/6/24,$233.57 ,$34.45 ,$260.78 ,$75.24 ,$84.81 ,$112.10 ,$95.85 ,$94.82 ,$37.85 ,$69.74 ,$31.66 ,$43.14 ,$27.77 ,$19.26 ,$109.00 ,$194.34 ,$17.89 ,$247.36 ,$46.75 ,$72.15 ,$74.33 ,$599.68 ,$129.96 ,$208.63 ,"$1,042.87 ",$187.00 ,$311.01 ,$528.57 ,$513.03 ,$117.99 ,$473.65 ,$271.80 ,$234.64 ,$187.95 ,$126.01 
12/9/24,$233.54 ,$33.97 ,$256.84 ,$74.70 ,$84.31 ,$111.86 ,$95.58 ,$94.78 ,$37.44 ,$69.11 ,$31.36 ,$42.35 ,$27.10 ,$18.84 ,$105.12 ,$186.93 ,$17.63 ,$243.81 ,$45.91 ,$71.86 ,$72.62 ,$594.12 ,$128.58 ,$204.50 ,"$1,046.38 ",$185.35 ,$308.30 ,$522.82 ,$510.01 ,$116.58 ,$479.17 ,$269.57 ,$229.76 ,$193.25 ,$122.20 
12/10/24,$237.09 ,$34.17 ,$256.08 ,$74.14 ,$84.39 ,$111.11 ,$95.10 ,$94.69 ,$37.32 ,$69.15 ,$31.38 ,$42.31 ,$26.89 ,$18.74 ,$104.34 ,$185.34 ,$17.89 ,$242.86 ,$45.75 ,$72.50 ,$72.05 ,$585.03 ,$126.79 ,$204.44 ,"$1,057.07 ",$189.57 ,$312.38 ,$529.01 ,$512.94 ,$117.61 ,$480.18 ,$270.43 ,$230.68 ,$190.98 ,$122.10 
12/11/24,$233.78 ,$33.61 ,$247.25 ,$73.98 ,$83.25 ,$109.59 ,$93.63 ,$92.75 ,$36.76 ,$68.36 ,$31.41 ,$42.34 ,$26.95 ,$19.18 ,$104.33 ,$186.28 ,$18.05 ,$243.53 ,$46.08 ,$71.96 ,$71.60 ,$592.56 ,$127.59 ,$203.38 ,"$1,065.26 ",$192.41 ,$313.79 ,$534.45 ,$504.24 ,$116.94 ,$475.62 ,$265.43 ,$228.87 ,$191.52 ,$122.84 
12/12/24,$233.71 ,$33.68 ,$248.31 ,$73.22 ,$83.37 ,$109.16 ,$92.85 ,$92.61 ,$36.83 ,$68.49 ,$31.91 ,$42.05 ,$26.90 ,$19.21 ,$104.47 ,$185.57 ,$17.86 ,$241.53 ,$46.08 ,$71.43 ,$70.80 ,$591.61 ,$127.91 ,$202.31 ,"$1,058.82 ",$190.30 ,$314.23 ,$532.41 ,$496.58 ,$116.05 ,$481.51 ,$263.04 ,$224.35 ,$190.85 ,$122.65 
12/13/24,$234.98 ,$33.24 ,$246.22 ,$73.62 ,$83.20 ,$108.82 ,$92.71 ,$92.69 ,$36.87 ,$68.12 ,$31.94 ,$41.91 ,$26.88 ,$19.04 ,$104.03 ,$184.62 ,$17.55 ,$239.94 ,$45.67 ,$71.01 ,$70.44 ,$585.48 ,$127.40 ,$201.50 ,"$1,056.54 ",$188.42 ,$314.74 ,$529.00 ,$494.65 ,$117.75 ,$480.00 ,$263.11 ,$223.16 ,$192.14 ,$120.91 
12/16/24,$232.89 ,$32.94 ,$242.82 ,$72.79 ,$81.88 ,$107.44 ,$91.77 ,$91.26 ,$36.22 ,$67.66 ,$32.07 ,$41.53 ,$26.56 ,$18.70 ,$102.85 ,$183.40 ,$17.44 ,$239.58 ,$45.47 ,$71.49 ,$71.98 ,$586.33 ,$129.03 ,$200.53 ,"$1,064.65 ",$188.46 ,$315.89 ,$530.31 ,$491.65 ,$118.11 ,$482.60 ,$266.07 ,$222.04 ,$198.27 ,$121.86 
12/17/24,$229.88 ,$32.93 ,$242.47 ,$72.27 ,$83.28 ,$107.89 ,$91.92 ,$90.84 ,$36.52 ,$68.08 ,$31.71 ,$41.40 ,$26.61 ,$18.64 ,$101.78 ,$181.22 ,$16.97 ,$238.36 ,$45.05 ,$71.12 ,$70.81 ,$574.68 ,$127.74 ,$198.30 ,"$1,049.22 ",$183.11 ,$318.30 ,$531.01 ,$490.61 ,$117.42 ,$480.29 ,$265.22 ,$218.45 ,$193.49 ,$118.07 
12/18/24,$224.54 ,$32.08 ,$237.80 ,$70.52 ,$81.50 ,$105.76 ,$90.91 ,$88.87 ,$36.56 ,$66.40 ,$31.44 ,$40.50 ,$25.83 ,$18.20 ,$97.64 ,$171.94 ,$16.98 ,$230.37 ,$43.50 ,$68.12 ,$68.76 ,$550.25 ,$121.04 ,$191.96 ,"$1,020.30 ",$171.70 ,$309.78 ,$519.96 ,$482.94 ,$114.45 ,$467.66 ,$262.27 ,$213.42 ,$194.44 ,$113.72 
12/19/24,$223.15 ,$31.58 ,$230.60 ,$69.77 ,$81.78 ,$107.08 ,$91.24 ,$89.07 ,$37.19 ,$66.65 ,$31.76 ,$40.71 ,$26.24 ,$18.27 ,$97.66 ,$172.53 ,$16.94 ,$232.96 ,$43.38 ,$68.42 ,$68.85 ,$553.99 ,$120.50 ,$190.03 ,"$1,016.33 ",$168.91 ,$314.88 ,$523.28 ,$479.66 ,$115.46 ,$467.13 ,$260.28 ,$210.64 ,$187.61 ,$112.96 
12/20/24,$226.32 ,$31.85 ,$234.15 ,$71.67 ,$82.86 ,$108.28 ,$92.75 ,$90.03 ,$37.02 ,$67.40 ,$32.54 ,$41.37 ,$26.85 ,$18.86 ,$100.08 ,$176.79 ,$16.91 ,$237.60 ,$44.17 ,$69.19 ,$70.34 ,$566.10 ,$123.44 ,$192.76 ,"$1,028.69 ",$170.84 ,$317.71 ,$528.03 ,$489.02 ,$116.48 ,$469.54 ,$263.64 ,$213.55 ,$190.45 ,$113.28 
12/23/24,$227.13 ,$32.22 ,$235.77 ,$72.49 ,$83.04 ,$108.56 ,$92.86 ,$89.67 ,$37.33 ,$67.72 ,$32.10 ,$41.80 ,$27.05 ,$19.04 ,$100.97 ,$178.37 ,$17.13 ,$238.39 ,$43.89 ,$69.77 ,$70.54 ,$570.78 ,$124.45 ,$193.12 ,"$1,039.70 ",$172.19 ,$317.22 ,$528.96 ,$486.49 ,$116.63 ,$467.20 ,$265.19 ,$213.03 ,$190.41 ,$111.88 
12/24/24,$229.75 ,$32.57 ,$237.92 ,$72.91 ,$83.16 ,$108.97 ,$92.37 ,$89.58 ,$37.52 ,$68.21 ,$32.39 ,$41.87 ,$27.33 ,$19.60 ,$102.19 ,$180.72 ,$16.84 ,$242.31 ,$44.38 ,$71.00 ,$71.59 ,$582.79 ,$127.06 ,$194.08 ,"$1,054.83 ",$175.69 ,$320.65 ,$535.71 ,$488.13 ,$116.83 ,$471.09 ,$265.90 ,$213.32 ,$192.46 ,$112.87 
12/26/24,$230.23 ,$32.52 ,$237.18 ,$72.37 ,$82.84 ,$108.31 ,$92.06 ,$89.59 ,$37.45 ,$68.18 ,$32.37 ,$41.80 ,$27.25 ,$19.26 ,$101.25 ,$177.90 ,$16.77 ,$243.14 ,$44.55 ,$71.35 ,$71.76 ,$581.23 ,$128.03 ,$194.77 ,"$1,054.28 ",$176.46 ,$320.91 ,$536.15 ,$489.98 ,$117.04 ,$472.23 ,$266.78 ,$213.59 ,$191.83 ,$113.00 
12/27/24,$229.93 ,$32.46 ,$235.25 ,$72.11 ,$83.14 ,$108.34 ,$92.51 ,$89.56 ,$37.43 ,$68.14 ,$32.21 ,$41.82 ,$27.18 ,$19.28 ,$100.83 ,$177.36 ,$16.83 ,$241.17 ,$44.34 ,$71.00 ,$71.11 ,$576.18 ,$126.76 ,$193.28 ,"$1,044.18 ",$174.01 ,$318.66 ,$532.20 ,$488.97 ,$116.71 ,$471.35 ,$266.14 ,$212.37 ,$190.42 ,$112.52 
12/30/24,$227.79 ,$32.15 ,$233.49 ,$71.76 ,$82.38 ,$107.71 ,$92.06 ,$89.16 ,$37.63 ,$67.59 ,$31.83 ,$42.12 ,$27.36 ,$19.57 ,$100.78 ,$177.76 ,$17.08 ,$239.32 ,$43.91 ,$70.39 ,$70.41 ,$573.55 ,$125.75 ,$192.53 ,"$1,027.43 ",$172.05 ,$315.31 ,$525.55 ,$483.37 ,$115.22 ,$466.52 ,$263.38 ,$208.94 ,$188.41 ,$112.16 
12/31/24,$228.04 ,$32.27 ,$234.70 ,$71.69 ,$82.32 ,$107.74 ,$92.23 ,$89.23 ,$37.64 ,$67.52 ,$31.73 ,$42.43 ,$27.40 ,$19.59 ,$100.40 ,$178.50 ,$17.32 ,$239.71 ,$43.95 ,$70.39 ,$70.24 ,$572.62 ,$125.72 ,$192.85 ,"$1,025.11 ",$172.42 ,$316.04 ,$526.57 ,$485.94 ,$115.72 ,$469.29 ,$263.49 ,$210.28 ,$188.97 ,$111.39 
1/2/25,$229.12 ,$32.16 ,$234.60 ,$71.61 ,$82.07 ,$107.82 ,$91.94 ,$89.03 ,$37.66 ,$66.86 ,$31.49 ,$42.98 ,$28.11 ,$19.71 ,$101.77 ,$183.06 ,$17.38 ,$240.00 ,$44.29 ,$69.94 ,$70.19 ,$574.97 ,$124.78 ,$191.39 ,"$1,017.40 ",$173.75 ,$314.40 ,$522.40 ,$482.25 ,$116.01 ,$468.01 ,$261.01 ,$207.36 ,$187.61 ,$111.48 
1/3/25,$231.50 ,$32.34 ,$235.88 ,$71.99 ,$82.32 ,$107.78 ,$92.05 ,$89.24 ,$38.05 ,$66.69 ,$31.64 ,$43.09 ,$28.27 ,$19.64 ,$102.90 ,$186.17 ,$17.58 ,$243.28 ,$44.81 ,$71.00 ,$71.31 ,$580.13 ,$125.94 ,$195.63 ,"$1,020.83 ",$175.91 ,$314.91 ,$521.36 ,$481.82 ,$115.87 ,$467.82 ,$263.37 ,$209.75 ,$188.08 ,$113.50 
1/6/25,$230.01 ,$32.00 ,$236.96 ,$71.24 ,$80.96 ,$106.37 ,$90.32 ,$88.37 ,$37.80 ,$65.14 ,$31.05 ,$42.99 ,$27.83 ,$19.62 ,$101.62 ,$186.16 ,$17.63 ,$240.85 ,$45.40 ,$72.74 ,$72.03 ,$583.39 ,$128.64 ,$195.59 ,"$1,012.74 ",$174.79 ,$313.04 ,$511.93 ,$466.00 ,$114.10 ,$455.14 ,$257.99 ,$204.29 ,$186.70 ,$114.78 
1/7/25,$230.54 ,$32.19 ,$237.76 ,$70.43 ,$81.09 ,$106.81 ,$90.47 ,$88.00 ,$37.53 ,$65.64 ,$30.87 ,$43.64 ,$27.81 ,$19.49 ,$101.61 ,$187.82 ,$18.73 ,$243.17 ,$46.08 ,$73.68 ,$71.59 ,$580.12 ,$126.88 ,$194.77 ,$980.76 ,$171.34 ,$311.67 ,$511.40 ,$463.96 ,$114.80 ,$452.39 ,$259.65 ,$203.00 ,$189.05 ,$115.13 
1/8/25,$231.82 ,$32.20 ,$236.91 ,$70.66 ,$83.02 ,$108.23 ,$92.26 ,$89.01 ,$38.19 ,$66.39 ,$31.17 ,$44.02 ,$28.29 ,$19.73 ,$102.85 ,$191.98 ,$18.88 ,$243.13 ,$46.21 ,$73.26 ,$71.57 ,$580.02 ,$127.86 ,$194.68 ,$986.10 ,$173.97 ,$312.60 ,$516.40 ,$468.85 ,$115.92 ,$462.21 ,$261.47 ,$207.15 ,$189.66 ,$114.53 
1/10/25,$225.21 ,$31.78 ,$233.94 ,$67.38 ,$81.32 ,$105.87 ,$93.51 ,$88.15 ,$37.30 ,$63.37 ,$31.18 ,$43.48 ,$28.16 ,$19.42 ,$101.75 ,$193.30 ,$19.01 ,$239.87 ,$45.11 ,$71.40 ,$69.96 ,$560.00 ,$123.45 ,$189.02 ,$955.64 ,$164.85 ,$307.71 ,$504.67 ,$468.05 ,$115.11 ,$458.69 ,$259.38 ,$208.28 ,$190.02 ,$114.69 
1/13/25,$226.76 ,$31.89 ,$237.36 ,$66.96 ,$81.87 ,$106.14 ,$94.54 ,$88.47 ,$37.56 ,$63.62 ,$31.61 ,$43.40 ,$28.52 ,$19.47 ,$103.98 ,$197.47 ,$19.40 ,$244.21 ,$45.06 ,$72.77 ,$70.53 ,$562.95 ,$123.99 ,$192.43 ,$955.01 ,$165.77 ,$306.92 ,$504.91 ,$483.16 ,$117.74 ,$472.38 ,$263.67 ,$213.92 ,$195.14 ,$114.54 
1/14/25,$229.38 ,$32.14 ,$239.24 ,$67.98 ,$82.05 ,$106.85 ,$94.50 ,$89.37 ,$37.92 ,$64.08 ,$31.86 ,$44.07 ,$29.12 ,$19.93 ,$106.04 ,$201.38 ,$19.35 ,$247.47 ,$45.78 ,$73.50 ,$71.19 ,$571.53 ,$124.62 ,$195.71 ,$963.17 ,$169.32 ,$309.09 ,$509.02 ,$484.46 ,$119.47 ,$475.50 ,$265.12 ,$214.89 ,$197.43 ,$117.11 
1/15/25,$230.86 ,$32.46 ,$240.36 ,$69.29 ,$82.34 ,$106.45 ,$95.12 ,$90.23 ,$38.02 ,$64.94 ,$31.87 ,$44.33 ,$29.44 ,$20.04 ,$106.88 ,$205.50 ,$20.16 ,$252.35 ,$47.10 ,$78.27 ,$75.95 ,$605.92 ,$130.55 ,$200.44 ,"$1,013.18 ",$175.14 ,$316.28 ,$522.35 ,$483.97 ,$119.09 ,$472.30 ,$266.09 ,$214.14 ,$198.70 ,$118.51 
1/16/25,$234.89 ,$32.97 ,$247.11 ,$71.37 ,$83.89 ,$109.06 ,$96.82 ,$92.22 ,$39.34 ,$66.20 ,$32.80 ,$44.03 ,$30.06 ,$20.25 ,$108.66 ,$212.95 ,$20.06 ,$254.27 ,$46.64 ,$78.51 ,$75.95 ,$612.99 ,$135.81 ,$196.54 ,$995.72 ,$176.72 ,$317.25 ,$523.14 ,$486.86 ,$120.46 ,$481.19 ,$268.83 ,$218.48 ,$201.02 ,$121.13 
1/17/25,$234.26 ,$32.73 ,$245.34 ,$70.76 ,$83.90 ,$109.26 ,$97.25 ,$93.65 ,$39.42 ,$66.72 ,$32.56 ,$44.51 ,$30.31 ,$20.29 ,$108.96 ,$215.72 ,$20.57 ,$259.16 ,$46.53 ,$79.99 ,$77.08 ,$625.94 ,$137.87 ,$198.54 ,"$1,004.96 ",$179.95 ,$319.62 ,$524.70 ,$490.32 ,$121.11 ,$482.38 ,$266.67 ,$218.16 ,$202.55 ,$122.43 
1/21/25,$236.73 ,$33.27 ,$251.85 ,$70.85 ,$84.73 ,$110.77 ,$97.81 ,$93.21 ,$40.44 ,$67.68 ,$33.06 ,$45.31 ,$31.22 ,$20.91 ,$109.85 ,$217.22 ,$20.59 ,$263.03 ,$46.66 ,$81.67 ,$77.85 ,$634.74 ,$137.30 ,$198.56 ,"$1,012.09 ",$181.52 ,$323.63 ,$528.06 ,$506.29 ,$125.75 ,$504.45 ,$271.63 ,$222.86 ,$208.61 ,$126.68 
1/22/25,$235.80 ,$33.24 ,$251.85 ,$68.49 ,$82.52 ,$108.82 ,$97.49 ,$90.77 ,$39.22 ,$66.98 ,$32.44 ,$44.76 ,$30.78 ,$20.92 ,$106.30 ,$211.27 ,$20.57 ,$262.84 ,$45.79 ,$81.69 ,$77.54 ,$632.73 ,$136.00 ,$196.30 ,"$1,006.34 ",$182.77 ,$323.56 ,$527.18 ,$499.34 ,$124.38 ,$502.41 ,$268.84 ,$220.06 ,$205.17 ,$128.33 
1/23/25,$248.05 ,$33.67 ,$256.14 ,$69.23 ,$82.26 ,$109.34 ,$97.47 ,$90.76 ,$39.24 ,$66.06 ,$32.44 ,$44.86 ,$30.48 ,$21.06 ,$104.89 ,$211.39 ,$20.39 ,$265.95 ,$46.39 ,$81.98 ,$77.43 ,$639.50 ,$137.80 ,$197.65 ,"$1,017.73 ",$185.52 ,$328.21 ,$534.22 ,$497.28 ,$126.29 ,$499.77 ,$268.56 ,$219.79 ,$204.14 ,$128.46 
1/24/25,$248.78 ,$32.69 ,$254.67 ,$72.83 ,$83.48 ,$109.86 ,$98.18 ,$90.60 ,$39.38 ,$66.61 ,$32.36 ,$45.06 ,$30.27 ,$21.05 ,$104.53 ,$209.07 ,$20.17 ,$264.84 ,$46.52 ,$81.48 ,$77.32 ,$636.90 ,$137.82 ,$199.53 ,"$1,020.45 ",$186.74 ,$330.20 ,$533.49 ,$496.96 ,$125.31 ,$497.02 ,$266.43 ,$218.65 ,$202.72 ,$127.65 
1/27/25,$254.42 ,$33.64 ,$259.76 ,$73.83 ,$86.50 ,$112.62 ,$102.63 ,$94.89 ,$40.70 ,$67.99 ,$32.88 ,$44.70 ,$27.46 ,$19.81 ,$100.45 ,$199.24 ,$20.52 ,$265.85 ,$47.09 ,$81.07 ,$77.94 ,$633.28 ,$136.65 ,$202.89 ,"$1,029.94 ",$182.52 ,$334.54 ,$547.64 ,$503.69 ,$125.05 ,$503.23 ,$269.84 ,$222.29 ,$202.99 ,$111.46 
1/28/25,$249.16 ,$32.68 ,$252.32 ,$70.54 ,$83.54 ,$111.31 ,$100.00 ,$93.39 ,$39.81 ,$66.43 ,$32.31 ,$44.46 ,$27.46 ,$20.35 ,$100.60 ,$202.37 ,$20.64 ,$267.14 ,$46.84 ,$79.94 ,$77.88 ,$637.80 ,$138.54 ,$201.72 ,"$1,051.20 ",$185.59 ,$334.48 ,$547.36 ,$457.45 ,$128.35 ,$486.64 ,$262.57 ,$213.30 ,$195.77 ,$112.06 
1/29/25,$249.55 ,$32.98 ,$256.74 ,$70.89 ,$82.83 ,$110.62 ,$98.05 ,$92.57 ,$39.57 ,$66.07 ,$32.30 ,$44.26 ,$27.30 ,$20.53 ,$100.38 ,$202.86 ,$20.96 ,$266.58 ,$46.75 ,$80.63 ,$78.37 ,$637.38 ,$138.71 ,$202.18 ,"$1,052.61 ",$185.38 ,$335.88 ,$548.80 ,$454.36 ,$125.13 ,$481.54 ,$251.45 ,$211.95 ,$192.89 ,$112.14 
1/30/25,$249.92 ,$32.86 ,$257.20 ,$71.30 ,$84.93 ,$112.26 ,$98.03 ,$93.86 ,$40.02 ,$66.86 ,$32.88 ,$44.50 ,$28.10 ,$21.08 ,$99.87 ,$205.21 ,$19.80 ,$268.23 ,$46.72 ,$81.86 ,$78.82 ,$645.70 ,$139.94 ,$202.07 ,"$1,071.52 ",$177.78 ,$343.05 ,$566.01 ,$459.65 ,$128.98 ,$483.37 ,$256.93 ,$212.06 ,$195.50 ,$115.24 
1/31/25,$247.79 ,$32.87 ,$255.30 ,$71.56 ,$83.95 ,$111.99 ,$98.36 ,$93.74 ,$40.00 ,$67.20 ,$32.57 ,$43.24 ,$27.48 ,$20.48 ,$97.17 ,$196.80 ,$19.90 ,$267.30 ,$46.30 ,$81.43 ,$78.80 ,$640.40 ,$138.43 ,$200.95 ,"$1,075.50 ",$177.11 ,$341.80 ,$555.43 ,$462.95 ,$128.95 ,$487.27 ,$256.98 ,$212.01 ,$197.26 ,$112.93 
2/3/25,$243.02 ,$32.51 ,$250.32 ,$71.05 ,$83.97 ,$113.20 ,$99.36 ,$95.62 ,$40.57 ,$67.75 ,$32.51 ,$42.92 ,$27.58 ,$20.76 ,$97.63 ,$201.73 ,$20.10 ,$266.81 ,$46.21 ,$79.61 ,$78.14 ,$632.37 ,$137.16 ,$197.64 ,"$1,013.75 ",$173.54 ,$345.82 ,$563.95 ,$455.42 ,$129.92 ,$487.75 ,$256.59 ,$212.78 ,$196.56 ,$112.31 
2/4/25,$243.50 ,$32.87 ,$252.92 ,$69.90 ,$83.20 ,$112.43 ,$97.88 ,$94.91 ,$40.54 ,$67.32 ,$32.15 ,$43.72 ,$27.50 ,$20.77 ,$97.02 ,$199.81 ,$20.29 ,$267.94 ,$46.71 ,$78.48 ,$79.47 ,$634.18 ,$136.77 ,$198.98 ,"$1,015.66 ",$170.83 ,$345.15 ,$559.11 ,$453.68 ,$128.37 ,$482.39 ,$257.43 ,$210.71 ,$195.76 ,$111.35 
2/5/25,$244.48 ,$32.88 ,$252.51 ,$69.20 ,$83.87 ,$113.86 ,$99.39 ,$96.19 ,$41.04 ,$67.95 ,$32.27 ,$43.93 ,$27.64 ,$20.79 ,$97.91 ,$204.44 ,$20.01 ,$270.43 ,$47.11 ,$79.46 ,$80.05 ,$645.45 ,$138.93 ,$198.89 ,"$1,014.50 ",$174.85 ,$349.44 ,$566.29 ,$449.87 ,$129.16 ,$472.34 ,$258.58 ,$208.97 ,$195.58 ,$113.21 
2/6/25,$243.51 ,$32.74 ,$251.48 ,$69.27 ,$83.79 ,$114.52 ,$100.17 ,$95.42 ,$41.12 ,$67.12 ,$32.44 ,$44.20 ,$26.78 ,$20.37 ,$95.82 ,$198.98 ,$19.40 ,$276.90 ,$47.74 ,$82.33 ,$81.42 ,$658.22 ,$141.08 ,$202.43 ,"$1,006.62 ",$174.55 ,$347.48 ,$567.16 ,$448.52 ,$128.78 ,$466.55 ,$255.53 ,$206.66 ,$159.75 ,$112.80 
2/7/25,$242.08 ,$32.59 ,$249.10 ,$68.27 ,$84.58 ,$114.99 ,$100.35 ,$96.08 ,$41.31 ,$66.60 ,$32.40 ,$44.45 ,$27.04 ,$19.93 ,$95.81 ,$201.42 ,$19.75 ,$275.80 ,$47.40 ,$81.72 ,$80.67 ,$655.90 ,$139.98 ,$200.72 ,$992.04 ,$170.27 ,$348.02 ,$562.75 ,$444.39 ,$127.95 ,$468.58 ,$254.83 ,$206.13 ,$168.49 ,$114.43 
2/10/25,$244.33 ,$33.08 ,$253.43 ,$69.70 ,$85.51 ,$115.60 ,$100.83 ,$96.70 ,$41.80 ,$66.88 ,$32.38 ,$44.81 ,$27.07 ,$20.09 ,$98.69 ,$205.97 ,$19.72 ,$271.04 ,$46.67 ,$80.73 ,$79.10 ,$650.53 ,$137.31 ,$197.28 ,$985.55 ,$168.61 ,$351.23 ,$565.49 ,$448.22 ,$128.25 ,$474.37 ,$256.34 ,$208.43 ,$168.27 ,$114.07 
2/11/25,$247.73 ,$33.11 ,$256.45 ,$70.33 ,$86.45 ,$116.69 ,$101.88 ,$96.31 ,$42.36 ,$67.19 ,$32.41 ,$45.25 ,$26.79 ,$19.81 ,$98.93 ,$203.17 ,$19.37 ,$274.99 ,$46.79 ,$81.11 ,$79.64 ,$647.24 ,$137.79 ,$199.22 ,$988.20 ,$164.78 ,$350.72 ,$564.70 ,$449.36 ,$129.11 ,$473.84 ,$256.99 ,$206.75 ,$167.77 ,$111.89 
2/12/25,$248.51 ,$32.92 ,$253.91 ,$69.28 ,$86.81 ,$116.37 ,$102.35 ,$94.57 ,$42.89 ,$67.40 ,$32.58 ,$45.10 ,$26.28 ,$19.65 ,$97.62 ,$200.59 ,$19.54 ,$275.45 ,$46.21 ,$81.27 ,$79.25 ,$649.00 ,$137.11 ,$195.59 ,$973.71 ,$160.89 ,$351.49 ,$564.60 ,$441.97 ,$126.78 ,$470.86 ,$251.33 ,$200.61 ,$163.49 ,$109.39 
2/13/25,$250.97 ,$33.10 ,$257.22 ,$68.60 ,$86.78 ,$113.95 ,$100.99 ,$95.66 ,$42.97 ,$68.40 ,$33.43 ,$45.45 ,$26.56 ,$19.82 ,$98.97 ,$204.42 ,$19.80 ,$276.32 ,$46.33 ,$82.10 ,$78.85 ,$648.95 ,$136.84 ,$195.43 ,$980.30 ,$160.48 ,$355.63 ,$566.31 ,$434.72 ,$125.84 ,$455.06 ,$246.16 ,$200.00 ,$160.82 ,$109.12 
2/14/25,$249.22 ,$33.37 ,$255.99 ,$68.06 ,$85.58 ,$111.60 ,$101.83 ,$94.92 ,$42.85 ,$68.61 ,$33.41 ,$43.07 ,$26.55 ,$19.99 ,$97.85 ,$205.36 ,$20.36 ,$276.59 ,$46.96 ,$84.61 ,$79.98 ,$660.55 ,$138.95 ,$193.91 ,$973.92 ,$164.84 ,$353.81 ,$564.76 ,$423.19 ,$122.41 ,$438.90 ,$241.94 ,$197.61 ,$161.27 ,$106.83 
2/18/25,$251.17 ,$33.64 ,$258.42 ,$68.50 ,$85.89 ,$110.89 ,$102.20 ,$95.76 ,$42.70 ,$68.54 ,$33.81 ,$42.75 ,$26.75 ,$20.30 ,$98.64 ,$209.45 ,$20.47 ,$279.95 ,$46.53 ,$84.63 ,$80.78 ,$672.19 ,$140.71 ,$196.52 ,$977.86 ,$166.74 ,$356.73 ,$568.61 ,$428.54 ,$123.76 ,$441.36 ,$242.60 ,$195.70 ,$169.71 ,$106.74 
